lgd_subdistrict_code,subdistrict_name,lgd_district_code,lgd_state_code,object_id,census_2011_code,wikidata_uri,valid_from,valid_to,notes
3101,Mohana P.S.,353,21,21-353-3101,,http://www.wikidata.org/entity/Q123279647,,,
3102,R.Udayagiri P.S.,353,21,21-353-3102,,http://www.wikidata.org/entity/Q123279902,,,
3103,Serango P.S.,353,21,21-353-3103,,http://www.wikidata.org/entity/Q123279847,,,
3104,Kasinagar P.S.,353,21,21-353-3104,,http://www.wikidata.org/entity/Q123279782,,,
3105,Paralakhemundi P.S.,353,21,21-353-3105,,http://www.wikidata.org/entity/Q123279862,,,
3106,Gurandi P.S.,353,21,21-353-3106,,http://www.wikidata.org/entity/Q123279747,,,
3107,Rayagada P.S.,353,21,21-353-3107,,http://www.wikidata.org/entity/Q123279543,,,
3108,Garabandha P.S.,353,21,21-353-3108,,http://www.wikidata.org/entity/Q123279570,,,
3109,Ramagiri P.S.,353,21,21-353-3109,,http://www.wikidata.org/entity/Q123279675,,,
3071,Tarasingi P.S.,354,21,21-354-3071,,http://www.wikidata.org/entity/Q123279536,,,
3072,Buguda P.S.,354,21,21-354-3072,,http://www.wikidata.org/entity/Q123280164,,,
3073,Jagannath Prasad P.S.,354,21,21-354-3073,,http://www.wikidata.org/entity/Q123280010,,,
3074,Bhanjanagar P.S.,354,21,21-354-3074,,http://www.wikidata.org/entity/Q123279640,,,
3075,Gangapur P.S.,354,21,21-354-3075,,http://www.wikidata.org/entity/Q123279529,,,
3076,Surada P.S.,354,21,21-354-3076,,http://www.wikidata.org/entity/Q123279642,,,
3077,Badagada P.S.,354,21,21-354-3077,,http://www.wikidata.org/entity/Q123279704,,,
3078,Asika P.S.,354,21,21-354-3078,,http://www.wikidata.org/entity/Q123279930,,,
3079,Dharakote P.S.,354,21,21-354-3079,,http://www.wikidata.org/entity/Q123279601,,,
3080,Kabisuryanagar P.S.,354,21,21-354-3080,,http://www.wikidata.org/entity/Q123280169,,,
3081,Polasara P.S.,354,21,21-354-3081,,http://www.wikidata.org/entity/Q123279621,,,
3082,Kodala P.S.,354,21,21-354-3082,,http://www.wikidata.org/entity/Q123279692,,,
3083,Khalikote P.S.,354,21,21-354-3083,,http://www.wikidata.org/entity/Q123280177,,,
3084,Rambha P.S.,354,21,21-354-3084,,http://www.wikidata.org/entity/Q123280095,,,
3085,Chhatrapur P.S.,354,21,21-354-3085,,http://www.wikidata.org/entity/Q123279666,,,
3086,Ganjam P.S.,354,21,21-354-3086,,http://www.wikidata.org/entity/Q123279877,,,
3087,Chamakhandi P.S.,354,21,21-354-3087,,http://www.wikidata.org/entity/Q123280133,,,
3088,Arjyapalli Marine P.S.,354,21,21-354-3088,,http://www.wikidata.org/entity/Q123279732,,,
3089,Purusottampur P.S.,354,21,21-354-3089,,http://www.wikidata.org/entity/Q123279897,,,
3090,Hinjili P.S.,354,21,21-354-3090,,http://www.wikidata.org/entity/Q123279533,,,
3091,Patapur P.S.,354,21,21-354-3091,,http://www.wikidata.org/entity/Q123279832,,,
3092,Seragad P.S.,354,21,21-354-3092,,http://www.wikidata.org/entity/Q123279716,,,
3093,Brahmapur Sadar P.S.,354,21,21-354-3093,,http://www.wikidata.org/entity/Q123279941,,,
3094,Gopalpur P.S.,354,21,21-354-3094,,http://www.wikidata.org/entity/Q123279908,,,
3095,Golanthara P.S.,354,21,21-354-3095,,http://www.wikidata.org/entity/Q123280115,,,
3096,Digapahandi P.S.,354,21,21-354-3096,,http://www.wikidata.org/entity/Q123279839,,,
3097,Nuagaon P.S.,354,21,21-354-3097,,http://www.wikidata.org/entity/Q123279986,,,
3098,Jarada P.S.,354,21,21-354-3098,,http://www.wikidata.org/entity/Q123279928,,,
3099,Brahmapur (M.Corp.) P.S.,354,21,21-354-3099,,http://www.wikidata.org/entity/Q123279891,,,
2934,Paradip P.S.,355,21,21-355-2934,,http://www.wikidata.org/entity/Q123279557,,,
2935,Paradeep Lock P.S.,355,21,21-355-2935,,http://www.wikidata.org/entity/Q123279895,,,
2936,Kujang P.S.,355,21,21-355-2936,,http://www.wikidata.org/entity/Q123280070,,,
2937,Abhyachandpur P.S.,355,21,21-355-2937,,http://www.wikidata.org/entity/Q123279970,,,
2938,Ersama P.S.,355,21,21-355-2938,,http://www.wikidata.org/entity/Q123279985,,,
2939,Tirtol P.S.,355,21,21-355-2939,,http://www.wikidata.org/entity/Q123280106,,,
2940,Jagatsinghapur P.S.,355,21,21-355-2940,,http://www.wikidata.org/entity/Q123279731,,,
2941,Biridi P.S.,355,21,21-355-2941,,http://www.wikidata.org/entity/Q123279869,,,
2942,Naugaon P.S.,355,21,21-355-2942,,http://www.wikidata.org/entity/Q123280143,,,
2943,Balikuda P.S.,355,21,21-355-2943,,http://www.wikidata.org/entity/Q123279713,,,
2969,Sukinda P.S.,356,21,21-356-2969,,http://www.wikidata.org/entity/Q123279574,,,
2970,Tomka P.S.,356,21,21-356-2970,,http://www.wikidata.org/entity/Q123279708,,,
2971,Kaliapani P.S.,356,21,21-356-2971,,http://www.wikidata.org/entity/Q123279756,,,
2972,Kalinganagar P.S.,356,21,21-356-2972,,http://www.wikidata.org/entity/Q123279964,,,
2973,Jakhapura P.S.,356,21,21-356-2973,,http://www.wikidata.org/entity/Q123279802,,,
2974,Jajapur Road P.S.,356,21,21-356-2974,,http://www.wikidata.org/entity/Q123279920,,,
2975,Korai P.S.,356,21,21-356-2975,,http://www.wikidata.org/entity/Q123279950,,,
2976,Panikoili P.S.,356,21,21-356-2976,,http://www.wikidata.org/entity/Q123279579,,,
2977,Jajapur P.S.,356,21,21-356-2977,,http://www.wikidata.org/entity/Q123280172,,,
2978,Jajpur Sadar P.S.,356,21,21-356-2978,,http://www.wikidata.org/entity/Q123279620,,,
2979,Dharmasala P.S.,356,21,21-356-2979,,http://www.wikidata.org/entity/Q123279646,,,
2980,Jenapur P.S.,356,21,21-356-2980,,http://www.wikidata.org/entity/Q123279864,,,
2981,Kuakhia P.S.,356,21,21-356-2981,,http://www.wikidata.org/entity/Q123279799,,,
2982,Badachana P.S.,356,21,21-356-2982,,http://www.wikidata.org/entity/Q123279568,,,
2983,Balichandrapur P.S.,356,21,21-356-2983,,http://www.wikidata.org/entity/Q123280060,,,
2984,Binjharpur P.S.,356,21,21-356-2984,,http://www.wikidata.org/entity/Q123280047,,,
2985,Bari - Ramachandrapur P.S.,356,21,21-356-2985,,http://www.wikidata.org/entity/Q123279581,,,
2986,Mangalpur P.S.,356,21,21-356-2986,,http://www.wikidata.org/entity/Q123279707,,,
2770,Rengali P.S.,357,21,21-357-2770,,http://www.wikidata.org/entity/Q123279678,,,
2771,Lakhanpur P.S.,357,21,21-357-2771,,http://www.wikidata.org/entity/Q123279789,,,
2772,Belpahar P.S.,357,21,21-357-2772,,http://www.wikidata.org/entity/Q123279764,,,
2773,Banaharapali P.S.,357,21,21-357-2773,,http://www.wikidata.org/entity/Q123279900,,,
2774,Orient P.S.,357,21,21-357-2774,,http://www.wikidata.org/entity/Q123279637,,,
2775,Brajarajnagar P.S.,357,21,21-357-2775,,http://www.wikidata.org/entity/Q123279596,,,
2776,Jharsuguda P.S.,357,21,21-357-2776,,http://www.wikidata.org/entity/Q123279917,,,
2777,Badmal P.S.,357,21,21-357-2777,,http://www.wikidata.org/entity/Q123279517,,,
2778,Laikera P.S.,357,21,21-357-2778,,http://www.wikidata.org/entity/Q123279734,,,
2779,Kolabira P.S.,357,21,21-357-2779,,http://www.wikidata.org/entity/Q123279594,,,
3159,Kesinga P.S.,358,21,21-358-3159,,http://www.wikidata.org/entity/Q123280139,,,
3160,Madanpur Rampur P.S.,358,21,21-358-3160,,http://www.wikidata.org/entity/Q123280108,,,
3161,Narala P.S.,358,21,21-358-3161,,http://www.wikidata.org/entity/Q123280019,,,
3162,Lanjigarh P.S.,358,21,21-358-3162,,http://www.wikidata.org/entity/Q123279924,,,
3163,Biswanathpur P.S.,358,21,21-358-3163,,http://www.wikidata.org/entity/Q123279960,,,
3164,Sadar P.S.,358,21,21-358-3164,,http://www.wikidata.org/entity/Q123279845,,,
3165,Kegaon P.S.,358,21,21-358-3165,,http://www.wikidata.org/entity/Q123279966,,,
3166,Junagarh P.S.,358,21,21-358-3166,,http://www.wikidata.org/entity/Q123280064,,,
3167,Golamunda P.S.,358,21,21-358-3167,,http://www.wikidata.org/entity/Q123279768,,,
3168,Dharamgarh P.S.,358,21,21-358-3168,,http://www.wikidata.org/entity/Q123279740,,,
3169,Kokasara P.S.,358,21,21-358-3169,,http://www.wikidata.org/entity/Q123279717,,,
3170,Jayapatna P.S.,358,21,21-358-3170,,http://www.wikidata.org/entity/Q123279608,,,
3171,Thuamul Rampur P.S.,358,21,21-358-3171,,http://www.wikidata.org/entity/Q123279592,,,
3110,Gochhapada P.S.,359,21,21-359-3110,,http://www.wikidata.org/entity/Q123279894,,,
3111,Phulabani P.S.,359,21,21-359-3111,,http://www.wikidata.org/entity/Q123279932,,,
3112,Phulabani Town P.S.,359,21,21-359-3112,,http://www.wikidata.org/entity/Q123279937,,,
3113,Khajuripada P.S.,359,21,21-359-3113,,http://www.wikidata.org/entity/Q123279530,,,
3114,G.Udayagiri P.S.,359,21,21-359-3114,,http://www.wikidata.org/entity/Q123279808,,,
3115,Tikabali P.S.,359,21,21-359-3115,,http://www.wikidata.org/entity/Q123279913,,,
3116,Chakapada P.S.,359,21,21-359-3116,,http://www.wikidata.org/entity/Q123279676,,,
3117,Sarangagarh P.S.,359,21,21-359-3117,,http://www.wikidata.org/entity/Q123279617,,,
3118,Phiringia P.S.,359,21,21-359-3118,,http://www.wikidata.org/entity/Q123279683,,,
3119,Baliguda P.S.,359,21,21-359-3119,,http://www.wikidata.org/entity/Q123279671,,,
3120,Nuagaon P.S.,359,21,21-359-3120,,http://www.wikidata.org/entity/Q123279634,,,
3121,Tumudibandha P.S.,359,21,21-359-3121,,http://www.wikidata.org/entity/Q123279515,,,
3122,Belaghar P.S.,359,21,21-359-3122,,http://www.wikidata.org/entity/Q123279513,,,
3123,Kotagarh P.S.,359,21,21-359-3123,,http://www.wikidata.org/entity/Q123279807,,,
3124,Brahmanigaon P.S.,359,21,21-359-3124,,http://www.wikidata.org/entity/Q123279613,,,
3125,Daringbadi P.S.,359,21,21-359-3125,,http://www.wikidata.org/entity/Q123279826,,,
3126,Raikia P.S.,359,21,21-359-3126,,http://www.wikidata.org/entity/Q123279836,,,
2922,Rajkanika P.S.,360,21,21-360-2922,,http://www.wikidata.org/entity/Q123279523,,,
2923,Rajnagar P.S.,360,21,21-360-2923,,http://www.wikidata.org/entity/Q123279668,,,
2924,Jamboo Marine P.S.,360,21,21-360-2924,,http://www.wikidata.org/entity/Q123279680,,,
2925,Aali P.S.,360,21,21-360-2925,,http://www.wikidata.org/entity/Q123280148,,,
2926,Pattamundai P.S.,360,21,21-360-2926,,http://www.wikidata.org/entity/Q123280100,,,
2927,Kendrapara P.S.,360,21,21-360-2927,,http://www.wikidata.org/entity/Q123280092,,,
2928,Kendrapara Sadar P.S.,360,21,21-360-2928,,http://www.wikidata.org/entity/Q123280085,,,
2929,Nikirai P.S.,360,21,21-360-2929,,http://www.wikidata.org/entity/Q123279829,,,
2930,Derabish P.S.,360,21,21-360-2930,,http://www.wikidata.org/entity/Q123279886,,,
2931,Patkura P.S.,360,21,21-360-2931,,http://www.wikidata.org/entity/Q123279662,,,
2932,Marsaghai P.S.,360,21,21-360-2932,,http://www.wikidata.org/entity/Q123280030,,,
2933,Mahakalapada P.S.,360,21,21-360-2933,,http://www.wikidata.org/entity/Q123279654,,,
2834,Barbil P.S.,361,21,21-361-2834,,http://www.wikidata.org/entity/Q123279828,,,
2835,Bolani P.S.,361,21,21-361-2835,,http://www.wikidata.org/entity/Q123280042,,,
2836,Rugudi P.S.,361,21,21-361-2836,,http://www.wikidata.org/entity/Q123280171,,,
2837,Joda P.S.,361,21,21-361-2837,,http://www.wikidata.org/entity/Q123280174,,,
2838,Bamebari P.S.,361,21,21-361-2838,,http://www.wikidata.org/entity/Q123280145,,,
2839,Champua P.S.,361,21,21-361-2839,,http://www.wikidata.org/entity/Q123279783,,,
2840,Jhumpura P.S.,361,21,21-361-2840,,http://www.wikidata.org/entity/Q123280134,,,
2841,Baria P.S.,361,21,21-361-2841,,http://www.wikidata.org/entity/Q123279685,,,
2842,Turumunga P.S.,361,21,21-361-2842,,http://www.wikidata.org/entity/Q123279710,,,
2843,Patana P.S.,361,21,21-361-2843,,http://www.wikidata.org/entity/Q123279701,,,
2844,Kendujhar Sadar P.S.,361,21,21-361-2844,,http://www.wikidata.org/entity/Q123279771,,,
2845,Kendujhar Town P.S.,361,21,21-361-2845,,http://www.wikidata.org/entity/Q123279758,,,
2846,Nayakote P.S.,361,21,21-361-2846,,http://www.wikidata.org/entity/Q123279602,,,
2847,Kanjipani P.S.,361,21,21-361-2847,,http://www.wikidata.org/entity/Q123279641,,,
2848,Telkoi P.S.,361,21,21-361-2848,,http://www.wikidata.org/entity/Q123280126,,,
2849,Pandapara P.S.,361,21,21-361-2849,,http://www.wikidata.org/entity/Q123280136,,,
2850,Ghatgaon P.S.,361,21,21-361-2850,,http://www.wikidata.org/entity/Q123279531,,,
2851,Harichandanpur P.S.,361,21,21-361-2851,,http://www.wikidata.org/entity/Q123280155,,,
2852,Daitari P.S.,361,21,21-361-2852,,http://www.wikidata.org/entity/Q123279628,,,
2853,Ghasipura P.S.,361,21,21-361-2853,,http://www.wikidata.org/entity/Q123279952,,,
2854,Anandapur P.S.,361,21,21-361-2854,,http://www.wikidata.org/entity/Q123279910,,,
2855,Soso P.S.,361,21,21-361-2855,,http://www.wikidata.org/entity/Q123279739,,,
2856,Nandipada P.S.,361,21,21-361-2856,,http://www.wikidata.org/entity/Q123279686,,,
2857,Sainkul P.S.,361,21,21-361-2857,,http://www.wikidata.org/entity/Q123280020,,,
3034,Bolagad P.S.,362,21,21-362-3034,,http://www.wikidata.org/entity/Q123279968,,,
3035,Begunia P.S.,362,21,21-362-3035,,http://www.wikidata.org/entity/Q123279560,,,
3036,Khordha P.S.,362,21,21-362-3036,,http://www.wikidata.org/entity/Q123279763,,,
3037,Khordha Sadar P.S.,362,21,21-362-3037,,http://www.wikidata.org/entity/Q123279949,,,
3038,Chandaka P.S.,362,21,21-362-3038,,http://www.wikidata.org/entity/Q123279741,,,
3039,Nandankanan P.S.,362,21,21-362-3039,,http://www.wikidata.org/entity/Q123279793,,,
3040,Saheednagar P.S.,362,21,21-362-3040,,http://www.wikidata.org/entity/Q123279790,,,
3041,Mancheswar P.S.,362,21,21-362-3041,,http://www.wikidata.org/entity/Q123279850,,,
3042,Balianta P.S.,362,21,21-362-3042,,http://www.wikidata.org/entity/Q123279681,,,
3043,Balipatna P.S.,362,21,21-362-3043,,http://www.wikidata.org/entity/Q123279926,,,
3044,Lingaraj P.S.,362,21,21-362-3044,,http://www.wikidata.org/entity/Q123280007,,,
3045,Airfield (Kapila Prasad) P.S.,362,21,21-362-3045,,http://www.wikidata.org/entity/Q123279972,,,
3046,Uttara  P.S.,362,21,21-362-3046,,http://www.wikidata.org/entity/Q123279597,,,
3047,Khandagiri P.S.,362,21,21-362-3047,,http://www.wikidata.org/entity/Q123279743,,,
3048,Tamando P.S.,362,21,21-362-3048,,http://www.wikidata.org/entity/Q123279774,,,
3049,Jatani P.S.,362,21,21-362-3049,,http://www.wikidata.org/entity/Q123279830,,,
3050,Jankia P.S.,362,21,21-362-3050,,http://www.wikidata.org/entity/Q123280069,,,
3051,Nirakarpur P.S.,362,21,21-362-3051,,http://www.wikidata.org/entity/Q123280165,,,
3052,Tangi P.S.,362,21,21-362-3052,,http://www.wikidata.org/entity/Q123279661,,,
3053,Balugaon P.S.,362,21,21-362-3053,,http://www.wikidata.org/entity/Q123280147,,,
3054,Banapur P.S.,362,21,21-362-3054,,http://www.wikidata.org/entity/Q123279687,,,
3055,Bhubaneswar (M.Corp.) P.S.,362,21,21-362-3055,,http://www.wikidata.org/entity/Q123280040,,,
3199,Kotpad P.S.,363,21,21-363-3199,,http://www.wikidata.org/entity/Q123279840,,,
3200,Boriguma P.S.,363,21,21-363-3200,,http://www.wikidata.org/entity/Q123279512,,,
3201,Bhairabsingipur P.S.,363,21,21-363-3201,,http://www.wikidata.org/entity/Q123279528,,,
3202,Dasamantapur P.S.,363,21,21-363-3202,,http://www.wikidata.org/entity/Q123280158,,,
3203,Lakshmipur P.S.,363,21,21-363-3203,,http://www.wikidata.org/entity/Q123279752,,,
3204,Narayanpatana P.S.,363,21,21-363-3204,,http://www.wikidata.org/entity/Q123280154,,,
3205,Bandhugaon P.S.,363,21,21-363-3205,,http://www.wikidata.org/entity/Q123279848,,,
3206,Kakiriguma P.S.,363,21,21-363-3206,,http://www.wikidata.org/entity/Q123279667,,,
3207,Koraput P.S.,363,21,21-363-3207,,http://www.wikidata.org/entity/Q123279705,,,
3208,Koraput Town P.S.,363,21,21-363-3208,,http://www.wikidata.org/entity/Q123279549,,,
3209,Jeypore P.S.,363,21,21-363-3209,,http://www.wikidata.org/entity/Q123280152,,,
3210,Kundura P.S.,363,21,21-363-3210,,http://www.wikidata.org/entity/Q123279728,,,
3211,Boipariguda P.S.,363,21,21-363-3211,,http://www.wikidata.org/entity/Q123279906,,,
3212,Machh Kund P.S.,363,21,21-363-3212,,http://www.wikidata.org/entity/Q123279534,,,
3213,Padua P.S.,363,21,21-363-3213,,http://www.wikidata.org/entity/Q123279524,,,
3214,Nandapur P.S.,363,21,21-363-3214,,http://www.wikidata.org/entity/Q123279804,,,
3215,Similiguda P.S.,363,21,21-363-3215,,http://www.wikidata.org/entity/Q123279551,,,
3216,Sunabeda P.S.,363,21,21-363-3216,,http://www.wikidata.org/entity/Q123279748,,,
3217,Damonjodi P.S.,363,21,21-363-3217,,http://www.wikidata.org/entity/Q123279773,,,
3218,Pottangi P.S.,363,21,21-363-3218,,http://www.wikidata.org/entity/Q123279875,,,
3219,Kotiya P.S.,363,21,21-363-3219,,http://www.wikidata.org/entity/Q123279872,,,
3220,Malkangiri P.S.,364,21,21-364-3220,,http://www.wikidata.org/entity/Q123279947,,,
3221,Mathili P.S.,364,21,21-364-3221,,http://www.wikidata.org/entity/Q123279786,,,
3222,Mudulipada P.S.,364,21,21-364-3222,,http://www.wikidata.org/entity/Q123279573,,,
3223,Chitrakonda P.S.,364,21,21-364-3223,,http://www.wikidata.org/entity/Q123279890,,,
3224,Paparmetla P.S.,364,21,21-364-3224,,http://www.wikidata.org/entity/Q123280037,,,
3225,Jodamba P.S.,364,21,21-364-3225,,http://www.wikidata.org/entity/Q123279600,,,
3226,Orkel P.S.,364,21,21-364-3226,,http://www.wikidata.org/entity/Q123279590,,,
3227,Kalimela P.S.,364,21,21-364-3227,,http://www.wikidata.org/entity/Q123279645,,,
3228,Podia P.S.,364,21,21-364-3228,,http://www.wikidata.org/entity/Q123279867,,,
3229,M.V. 79 P.S.,364,21,21-364-3229,,http://www.wikidata.org/entity/Q123279742,,,
3230,Motu P.S.,364,21,21-364-3230,,http://www.wikidata.org/entity/Q123279635,,,
2858,Tiring P.S.,365,21,21-365-2858,,http://www.wikidata.org/entity/Q123279585,,,
2859,Bahalda P.S.,365,21,21-365-2859,,http://www.wikidata.org/entity/Q123280062,,,
2860,Jamda P.S.,365,21,21-365-2860,,http://www.wikidata.org/entity/Q123279580,,,
2861,Rairangpur Town P.S.,365,21,21-365-2861,,http://www.wikidata.org/entity/Q123279532,,,
2862,Gorumahisani P.S.,365,21,21-365-2862,,http://www.wikidata.org/entity/Q123279961,,,
2863,Jharpokharia P.S.,365,21,21-365-2863,,http://www.wikidata.org/entity/Q123279657,,,
2864,Bisoi P.S.,365,21,21-365-2864,,http://www.wikidata.org/entity/Q123279519,,,
2865,Rairangpur P.S.,365,21,21-365-2865,,http://www.wikidata.org/entity/Q123279709,,,
2866,Badampahar P.S.,365,21,21-365-2866,,http://www.wikidata.org/entity/Q123279720,,,
2867,Jashipur P.S.,365,21,21-365-2867,,http://www.wikidata.org/entity/Q123279861,,,
2868,Raruan P.S.,365,21,21-365-2868,,http://www.wikidata.org/entity/Q123279614,,,
2869,Ghagarbeda P.S.,365,21,21-365-2869,,http://www.wikidata.org/entity/Q123279611,,,
2870,Karanjia P.S.,365,21,21-365-2870,,http://www.wikidata.org/entity/Q123280082,,,
2871,Thakurmunda P.S.,365,21,21-365-2871,,http://www.wikidata.org/entity/Q123280097,,,
2872,Baripada Sadar P.S.,365,21,21-365-2872,,http://www.wikidata.org/entity/Q123279703,,,
2873,Baripada Town P.S.,365,21,21-365-2873,,http://www.wikidata.org/entity/Q123279733,,,
2874,Koliana P.S.,365,21,21-365-2874,,http://www.wikidata.org/entity/Q123279841,,,
2875,Bangiriposi P.S.,365,21,21-365-2875,,http://www.wikidata.org/entity/Q123279496,,,
2876,Chandua P.S.,365,21,21-365-2876,,http://www.wikidata.org/entity/Q123279996,,,
2877,Suliapada P.S.,365,21,21-365-2877,,http://www.wikidata.org/entity/Q123279649,,,
2878,Muruda P.S.,365,21,21-365-2878,,http://www.wikidata.org/entity/Q123279878,,,
2879,Rasagobindapur P.S.,365,21,21-365-2879,,http://www.wikidata.org/entity/Q123279730,,,
2880,Baisinga P.S.,365,21,21-365-2880,,http://www.wikidata.org/entity/Q123279507,,,
2881,Betanati P.S.,365,21,21-365-2881,,http://www.wikidata.org/entity/Q123279695,,,
2882,Barsahi P.S.,365,21,21-365-2882,,http://www.wikidata.org/entity/Q123280170,,,
2883,Khunta P.S.,365,21,21-365-2883,,http://www.wikidata.org/entity/Q123279562,,,
2884,Udala P.S.,365,21,21-365-2884,,http://www.wikidata.org/entity/Q123280067,,,
2885,Kaptipada P.S.,365,21,21-365-2885,,http://www.wikidata.org/entity/Q123280000,,,
2886,Sharata P.S.,365,21,21-365-2886,,http://www.wikidata.org/entity/Q123279993,,,
2887,Mahuldiha P.S.,365,21,21-365-2887,,http://www.wikidata.org/entity/Q123279997,,,
2888,Baripada (M) P.S.,365,21,21-365-2888,,http://www.wikidata.org/entity/Q123279785,,,
3187,Raighar P.S.,366,21,21-366-3187,,http://www.wikidata.org/entity/Q123279851,,,
